Facility,Item Type Name,Item SkuCode,EAN,UPC,ISBN,Color,Size,Brand,Category Name,MRP,Open Sale,Inventory,Inventory Blocked,Bad Inventory,Putaway Pending,Pending Inventory Assessment,Stock In Transfer,Open Purchase,Enabled,Updated,Cost Price,Sub_category,Facility Code
Frido_00016,Frido Women's�Ethnic�Comfort Flat Sandal - Mocca Mousse-7,FR-WECFS-MM-7,,,,Mocca Mousse,7,FRIDO,Footwear ,,0,0,0,0,0,0,1,0,true,2026-05-31 04:55:30,,,Frido_00016
Frido_00016,Frido Women's�Ethnic�Comfort Flat Sandal - Mocca Mousse-8,FR-WECFS-MM-8,,,,Mocca Mousse,8,FRIDO,Footwear ,,0,1,0,0,0,0,0,0,true,2026-06-01 18:10:59,,,Frido_00016
Frido_00016,Frido Wallet - Forest Brown,FR-CHW-BR1,,,,Forest Brown,,FRIDO,Wallet,,0,0,0,0,0,0,3,0,true,2026-05-21 15:06:56,,,Frido_00016
Frido_00016,Frido Wallet - Carbon Leather,FR-CHW-CF1,,,,Carbon Leather,,FRIDO,Wallet,,0,0,0,0,0,0,2,0,true,2026-05-21 15:07:00,,,Frido_00016
Frido_00016,Frido Wallet - Steel Grey,FR-CHW-GR1,,,,Steel Grey,,FRIDO,Wallet,,0,0,0,0,0,0,2,0,true,2026-05-21 15:07:01,,,Frido_00016
Frido_00016,Frido Wallet - Smoke Black,FR-CHW-BL1,,,,Smoke Black,,FRIDO,Wallet,,0,0,0,0,0,0,3,0,true,2026-05-21 15:07:01,,,Frido_00016
Frido_00016,Frido Active Casual sneakers - Olive green UK-5,FR-ACS-OLG-5,,,,Olive green,5,FRIDO,Footwear ,,0,1,0,0,0,0,1,0,true,2026-06-01 18:10:20,,,Frido_00016
Frido_00016,Frido Active Casual sneakers - Olive green UK-6,FR-ACS-OLG-6,,,,Olive green,6,FRIDO,Footwear ,,0,0,0,0,0,0,2,0,true,2026-05-17 22:10:18,,,Frido_00016
Frido_00016,Frido Active Casual sneakers - Olive green UK-10,FR-ACS-OLG-10,,,,Olive green,10,FRIDO,Footwear ,,0,1,0,0,0,0,1,0,true,2026-06-01 18:10:21,,,Frido_00016
Frido_00016,Frido Active Casual sneakers - Aqua Blue UK-5,FR-ACS-AQB-5,,,,Aqua Blue,5,FRIDO,Footwear ,,0,2,0,0,0,0,0,0,true,2026-06-01 18:01:08,,,Frido_00016
Frido_00016,Frido Active Casual sneakers - Aqua Blue UK-9,FR-ACS-AQB-9,,,,Aqua Blue,9,FRIDO,Footwear ,,0,0,0,0,0,0,2,0,true,2026-05-17 22:10:22,,,Frido_00016
Frido_00016,Frido Active Casual sneakers - Off White UK-4,FR-ACS-OWH-4,,,,Off White,4,FRIDO,Footwear ,,0,0,0,0,0,0,1,0,true,2026-05-17 22:10:03,,,Frido_00016
